id,name,age,policyNumber,months_as_customer,claimStatus,description,auto_make,autonomy_level,roadway_type,roadway_surface,posted_speed_limit,lighting,weather,mileage,usage_year,speed,acceleration,disengagement,collision_type,incident_severity,insurance_cost,cornering,distance_to_next_car
7884a79e-c394-4ef5-a156-fab24a12a5d4,Jennifer Vasquez,55,260498,500,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,35,Dark - Lighted,Clear,10519,1,30,normal,0,Side,Major,15067,Sharp,7
e41a616b-5233-45fd-9db2-7dc2b6470189,Kevin Bryan,66,313333,463,Rejected,Claim for vehicle damage due to accident,BMW,ADAS,Parking lot,Wet,5,Daylight,Rain,7684,0,2,hard_braking,1,Side,Total,90868,Sharp,0
2505b408-aacc-4137-bb4f-abb008d5c283,Meredith Cannon,77,465572,486,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Highway,Dry,70,Daylight,Clear,20955,0,70,risky,0,Side,Major,27544,Aggressive,49
6ec0178f-72d1-46d9-8d72-f2f66675130a,Justin Williams,55,957364,327,Rejected,Claim for windshield replacement,Saab,ADAS,Highway,Dry,55,Daylight,Clear,3929,0,54,normal,1,Front,Minor,3220,Smooth,27
bcbe9a13-4146-4891-8104-f8f23b4e802d,Jonathan Bright,76,518376,500,Approved,Claim for windshield replacement,Mercedes,ADAS,Highway,Dry,60,Daylight,Clear,20664,2,58,crash,1,Front,Major,16496,Smooth,30
5b3b45db-753f-43ba-add8-46c99ab6021d,Colton Huffman,75,827893,445,Pending,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Rural,Dry,55,Daylight,Clear,36498,2,55,normal,0,Rear,Major,29506,Smooth,44
eb835aa3-5e96-47a2-82ef-0280f140c2b4,Chris Miller,43,138855,500,Pending,Claim for vehicle damage due to accident,Honda,ADAS,Rural,Wet,45,Dark - Lighted,Snow,9478,1,44,risky,1,Side,Minor,3535,Aggressive,18
cf597c24-34c8-4230-892d-394832fa4366,Jonathan Williams,23,215716,405,Pending,Claim for windshield replacement,BMW,ADAS,Urban,Dry,45,Daylight,Clear,6704,1,8,risky,0,Rear,Major,19060,Smooth,13
1d1de965-6a9b-46e9-b144-4bd4195853bc,Whitney Richardson,66,184527,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADAS,Highway,Dry,70,Daylight,Clear,15755,1,60,normal,1,Side,Major,18026,Smooth,42
5bb58cd7-e94f-47cf-ac24-a9a65ba37223,John Kelley,23,348165,153,Pending,Claim for total vehicle loss due to collision,Nissan,ADAS,Urban,Dry,45,Dark - Lighted,Clear,10992,1,11,normal,1,Side,Minor,3525,Sharp,18
76656a17-950d-42f2-9bdb-145a8bc6726b,Regina Fisher,31,664133,500,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,35,Dawn / Dusk,Cloudy,13562,0,5,risky,0,Rear,Minor,2674,Smooth,17
d2986d5d-2319-48c7-827c-9ac6f939d4ce,Elizabeth Swanson,23,303373,98,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,30,Daylight,Clear,11844,1,24,normal,1,Side,Minor,2876,Smooth,18
6e232771-70d7-4fef-aa81-27bf39326850,Amanda Larsen,31,903159,57,Pending,Claim for windshield replacement,Nissan,ADAS,Parking lot,Dry,15,Dawn / Dusk,Clear,16202,0,6,normal,0,Front,Major,29695,Smooth,9
5f4fc82a-f92c-4d53-b854-f4f961749a1b,Katherine Perry,66,643139,463,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Highway,Dry,55,Daylight,Clear,13812,0,53,normal,0,Side,Minor,2939,Sharp,22
dd7abf85-7d31-4953-93a3-e721572f3cd7,Caitlyn Oliver MD,31,326278,167,Rejected,Claim for total vehicle loss due to collision,BMW,ADAS,Urban,Dry,35,Daylight,Clear,14393,0,9,hard_braking,0,Rear,Minor,748,Sharp,17
3198c87c-7610-4811-9c71-3d3d03298e19,Sheila Murray,75,221615,463,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Parking lot,Dry,5,Daylight,Clear,11103,0,2,normal,0,Side,Minor,3290,Smooth,2
f910d0a0-3f03-4891-a420-97d7c9bfe9ae,Lauren Crane,23,991327,550,Rejected,Claim for vehicle damage due to accident,Ford,ADAS,Highway,Dry,55,Dark - Not Lighted,Clear,64593,3,55,normal,1,Side,Minor,1932,Aggressive,5
b79a23ff-eaf0-4354-be67-0cff763988eb,Jorge Durham,76,934819,500,Pending,Claim for windshield replacement,Saab,ADAS,Urban,Dry,35,Dark - Lighted,Cloudy,19785,1,16,normal,0,Rear,Minor,3224,Smooth,14
060a386d-1d4d-4b5b-92a7-e4f80a8fbd98,Michael Hunt,31,366290,72,Rejected,Claim for windshield replacement,Honda,ADAS,Highway,Dry,60,Dark - Not Lighted,Clear,9540,0,60,normal,1,Rear,Minor,2358,Aggressive,18
69eb220f-d999-4ad9-a3b9-bbbdf1e75a18,Michael Francis,75,648769,463,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Urban,Dry,45,Daylight,Clear,26904,2,36,hard_braking,0,Rear,Major,25982,Smooth,18
71a7bcdb-48c5-4f23-8e70-5204895ff377,Cory Davis,76,180766,500,Rejected,Claim for vehicle damage due to accident,Saab,ADAS,Parking lot,Dry,15,Daylight,Fog/Smoke,12322,0,5,normal,1,Side,Major,19990,Smooth,6
c280f2f3-86a4-434a-b401-4cb240bb4555,Deanna Moreno,31,657532,57,Pending,Claim for windshield replacement,Saab,ADAS,Highway,Dry,55,Dark - Lighted,Clear,16124,0,51,normal,0,Side,Major,21355,Smooth,33
b4916cb4-aa1d-4216-ae48-2c49da9aa36d,Jeffrey Shepherd,43,174662,445,Rejected,Claim for windshield replacement,Toyota,ADAS,Urban,Dry,25,Daylight,Clear,17486,2,15,normal,1,Rear,Minor,1010,Sharp,7
ac6d2108-47d6-4827-b871-12068ce162df,Travis Baldwin,47,818252,627,Rejected,Claim for windshield replacement,Saab,ADAS,Parking lot,Wet,10,Daylight,Cloudy,12719,1,4,hard_braking,1,Side,Minor,2133,Aggressive,6
c927fff5-b5ff-4111-86e1-6fb1db8b8669,Cynthia Johnson,31,474965,167,Rejected,Claim for vehicle damage due to accident,Saab,ADAS,Urban,Dry,45,Dark - Lighted,Clear,41322,3,2,normal,1,Rear,Minor,2781,Aggressive,13
e6493f06-6ef2-46da-bc22-11514ae7fffe,Jermaine Walker,68,764574,57,Pending,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Dry,45,Dawn / Dusk,Windy,9972,0,24,normal,0,Rear,Total,96777,Smooth,31
b29879a1-b3f2-49e4-b1b1-cbd9079c390e,Theresa Jackson,68,153086,463,Rejected,Claim for total vehicle loss due to collision,Honda,ADAS,Highway,Dry,55,Daylight,Clear,13976,0,55,normal,1,Rear,Major,34368,Smooth,5
e0501a96-ddf9-451c-bb04-a985e99d268e,Daniel Martin,76,208562,463,Pending,Claim for vehicle damage due to accident,Volkswagen,ADAS,Urban,Dry,45,Daylight,Clear,15944,0,27,normal,0,Front,Minor,1411,Smooth,18
1ccbf242-e536-478d-8031-61d61d0ea03c,Valerie Thompson,30,146984,486,Approved,Claim for vehicle damage due to accident,BMW,ADAS,Parking lot,Dry,15,Dark - Lighted,Clear,17655,0,6,normal,1,Front,Minor,2741,Smooth,7
5c3a2edc-d61a-4880-8612-ae54444974f7,Lisa Calhoun,31,325197,72,Pending,Claim for vehicle damage due to accident,Honda,ADAS,Highway,Dry,55,Daylight,Clear,10993,1,46,hard_braking,1,Front,Minor,2567,Sharp,16
4725d1bf-c970-4dfd-9c0f-911d4df84689,Shawn Hernandez,75,165216,327,Pending,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Dry,35,Dark - Lighted,Fog/Smoke,9877,1,22,crash,0,Rear,Major,21158,Smooth,17
d9ba1776-6654-470d-827e-f06bc8f870fa,Bonnie Cobb,77,246350,463,Approved,Claim for windshield replacement,Volkswagen,ADAS,Highway,Dry,65,Daylight,Cloudy,10538,0,65,normal,0,Rear,Minor,1758,Smooth,52
aecfc054-6f56-47a5-8e36-7e70e2380164,Nathan Mcbride,26,817197,153,Rejected,Claim for vehicle damage due to accident,BMW,ADAS,Urban,Dry,35,Dark - Not Lighted,Clear,13070,1,2,normal,1,Front,Total,99857,Smooth,0
1f7f125f-eedf-4f6c-8906-28b57bccb873,Cheryl Silva,47,879122,98,Approved,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,40,Daylight,Clear,13920,0,29,normal,1,Rear,Minor,2076,Aggressive,24
3b14f3e4-1dfe-45cc-b654-84a69ab5cc09,Monica Anthony,31,179304,327,Pending,Claim for windshield replacement,Volkswagen,ADAS,Highway,Dry,60,Dawn / Dusk,Clear,9695,0,60,crash,0,Side,Major,28447,Smooth,36
6f3a2a84-bd1c-4ee7-ae66-fb20910d31cf,Grant Gutierrez,38,160126,73,Rejected,Claim for total vehicle loss due to collision,BMW,ADAS,Urban,Dry,40,Dark - Lighted,Clear,17428,2,17,normal,0,Side,Minor,1739,Aggressive,12
d423a8f8-e2d0-4b78-b40a-399233152ba9,Elizabeth Ross,66,393481,627,Pending,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,30,Dawn / Dusk,Cloudy,12495,0,28,crash,0,Front,Total,63274,Aggressive,15
b6f7cf0f-3841-4e42-a52b-bff45b418679,Barbara Mitchell,47,952654,627,Approved,Claim for total vehicle loss due to collision,Ford,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,12742,0,46,risky,1,Side,Major,30660,Smooth,16
37b5f7af-5a36-4c07-a9d3-f2e2e0f96385,Lisa Harvey,23,912255,486,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,45,Dawn / Dusk,Clear,16542,3,13,normal,0,Side,Minor,1882,Smooth,0
70c70f24-5361-474b-9aaa-ca2ed959fbdf,Brittany Hayes,55,721891,463,Approved,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,30,Daylight,Clear,10900,0,19,normal,0,Rear,Minor,926,Smooth,0
199e5d00-8397-495c-84c5-0412ba74b51f,Brandon Davis,66,501039,445,Rejected,Claim for vehicle damage due to accident,Chevrolet,ADAS,Highway,Dry,65,Daylight,Clear,7687,0,65,risky,1,Side,Major,20225,Smooth,19
ff3a261e-1fab-4297-ab7d-7bcc0e6d83f1,Nathan Reyes,57,456301,500,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,25,Daylight,Cloudy,9568,0,5,normal,1,Front,Major,13259,Smooth,10
a474216d-c0a6-4256-9b25-84d7efc19e3a,Brian Duncan,68,590014,486,Rejected,Claim for windshield replacement,Mercedes,ADAS,Rural,Wet,55,Daylight,Rain,3617,1,54,normal,1,Side,Minor,1627,Aggressive,0
1d490421-1c4e-4164-a2c1-cf246812dc8b,Andrew Smith,75,232689,57,Rejected,Claim for windshield replacement,Honda,ADAS,Parking lot,Dry,5,Daylight,Clear,7875,0,2,normal,1,Rear,Minor,3716,Smooth,2
efc5dad0-08f5-406d-9cab-bcae422a3a14,Jason Wheeler,76,523008,346,Approved,Claim for windshield replacement,Mercedes,ADAS,Parking lot,Wet,10,Daylight,Snow,12738,0,5,normal,0,Rear,Major,35853,Sharp,4
794b84f3-2b3c-4781-83cb-aa0c759e672a,Lynn Mccormick,43,145476,327,Pending,Claim for vehicle damage due to accident,Saab,ADAS,Highway,Dry,60,Dark - Lighted,Clear,7362,1,60,normal,0,Rear,Minor,3707,Aggressive,24
cb9d0c81-a274-4a62-8fc2-ca29bbeb6423,Mary Guzman,66,161873,500,Pending,Claim for vehicle damage due to accident,Chevrolet,ADAS,Highway,Dry,70,Dark - Not Lighted,Clear,15178,1,70,normal,1,Side,Major,22013,Aggressive,35
1d38249c-fc60-48ae-bc52-7241c3833e7a,Scott Jones,23,410783,796,Rejected,Claim for windshield replacement,Saab,ADAS,Urban,Dry,45,Daylight,Cloudy,11272,0,39,normal,1,Rear,Major,14343,Aggressive,18
5ca26c9f-ac79-4961-b236-5e68455ef681,Christopher Simpson,57,186103,463,Pending,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Wet,40,Daylight,Cloudy,12835,0,18,normal,1,Rear,Minor,2421,Smooth,8
36c985ec-26df-406b-a483-b15ac036c4ea,Matthew Baker,23,968357,405,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Urban,Dry,45,Daylight,Clear,12557,0,5,crash,0,Side,Minor,3004,Aggressive,18
d2ecda92-f69f-4d9a-b3e6-16ba91443609,Dustin Ortega,66,887387,72,Rejected,Claim for windshield replacement,Ford,ADAS,Urban,Wet,35,Daylight,Snow,20938,2,5,normal,1,Side,Minor,1173,Smooth,14
00da137a-4eb3-4841-950e-439809fac5ab,Jeanette Lowe,43,698506,57,Rejected,Claim for windshield replacement,Ford,ADAS,Rural,Dry,55,Daylight,Clear,19440,2,55,hard_braking,1,Front,Major,21682,Smooth,44
5ea11f59-cf88-4efa-9655-868dc68bfb95,Preston Perry Jr.,43,278298,796,Rejected,Claim for vehicle damage due to accident,BMW,ADAS,Urban,Dry,25,Daylight,Cloudy,12654,0,20,normal,0,Side,Minor,1895,Smooth,12
985a6443-ffd1-4f26-adb7-f6b9624e7da7,Tammy Stone,77,541806,208,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Urban,Dry,30,Daylight,Clear,16016,0,5,risky,1,Rear,Major,34066,Aggressive,12
02a61952-af59-4930-bbdb-953356b9378b,Robert Nelson,43,503468,445,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADAS,Highway,Dry,60,Daylight,Clear,22676,2,54,normal,0,Side,Total,88893,Aggressive,30
db760685-77a1-4699-8e06-714e27bce589,Kevin Ross,30,240310,550,Rejected,Claim for windshield replacement,Mercedes,ADAS,Urban,Wet,25,Dark - Lighted,Rain,13915,0,9,normal,0,Side,Minor,3309,Sharp,0
9d4aba8b-afb4-41eb-a2e9-e3b1d77dcb49,Harold Stewart,68,230154,463,Pending,Claim for windshield replacement,Nissan,ADAS,Parking lot,Dry,10,Dawn / Dusk,Clear,10822,1,6,normal,1,Side,Minor,1434,Sharp,2
4d10b35e-4241-400b-a30e-7cc2b8ca9dbe,Scott Case,23,463769,327,Pending,Claim for vehicle damage due to accident,Ford,ADAS,Urban,Wet,35,Daylight,Rain,28724,2,13,hard_braking,0,Front,Minor,1624,Sharp,7
898db521-4a32-414c-a399-86086d07698d,Monique Parker,68,632309,627,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADAS,Rural,Dry,50,Daylight,Clear,8434,1,49,normal,0,Side,Minor,868,Smooth,15
5fd31d8d-a8ea-46f4-a3f2-dc6185f4ec81,Jerry Cortez,26,522005,486,Rejected,Claim for total vehicle loss due to collision,Ford,ADAS,Urban,Dry,40,Dark - Lighted,Clear,11964,1,35,normal,1,Front,Minor,2998,Smooth,20
5a6705cd-77a4-48aa-b730-4b19cf883eb9,Amber Williams,23,177217,405,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Urban,Dry,35,Dawn / Dusk,Clear,14650,0,16,normal,0,Rear,Minor,1351,Smooth,10
85e7bb65-5148-4f46-aecb-f422b12a2e02,Angela Hester,47,333923,15,Rejected,Claim for total vehicle loss due to collision,Toyota,ADAS,Rural,Dry,55,Daylight,Clear,8854,1,40,normal,1,Rear,Major,21439,Aggressive,22
f5b1da47-b10b-4293-ad36-2fe3ad20b5d0,Shane Rhodes,43,658991,73,Rejected,Claim for vehicle damage due to accident,Toyota,ADAS,Urban,Dry,40,Dark - Lighted,Clear,14994,0,9,crash,0,Rear,Minor,2842,Smooth,4
a2ed4b66-82b4-432d-b45e-fbd96ead1858,Timothy Patterson,66,295014,153,Pending,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Parking lot,Dry,5,Dark - Not Lighted,Cloudy,10935,1,2,risky,1,Rear,Total,74378,Aggressive,3
2dba066a-0ba3-41ec-aaaf-31f33827d0d3,Justin Warren,43,308938,72,Approved,Claim for total vehicle loss due to collision,Mercedes,ADAS,Parking lot,Dry,15,Dawn / Dusk,Cloudy,13690,0,9,normal,1,Rear,Major,20921,Aggressive,0
8173124a-e462-45ad-8036-351a5e8b5d93,Shannon Rice,38,761124,627,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Highway,Wet,60,Dawn / Dusk,Snow,10326,0,57,normal,1,Side,Major,33114,Smooth,24
00dc790b-353f-4980-9dc8-c2b1ec6501d5,Sarah Molina,43,516216,346,Pending,Claim for total vehicle loss due to collision,BMW,ADAS,Parking lot,Dry,10,Dawn / Dusk,Clear,16735,0,3,normal,1,Rear,Minor,3007,Smooth,7
02f834a0-5153-446f-baf8-9ba417e63dfa,Melissa Anderson,68,403469,98,Rejected,Claim for vehicle damage due to accident,Saab,ADAS,Parking lot,Dry,5,Daylight,Clear,21992,2,2,normal,0,Side,Minor,665,Aggressive,1
c4e355ab-24c0-4b51-94e9-ecab7d57ceba,Joshua Mcdonald,68,586817,72,Pending,Claim for vehicle damage due to accident,Ford,ADAS,Parking lot,Wet,10,Dark - Not Lighted,Snow,14402,0,4,normal,0,Side,Major,34368,Aggressive,7
0e48c6ec-cc8a-4d72-a132-e1899500dc87,Danielle Anderson,38,950197,463,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Urban,Dry,35,Daylight,Windy,12201,1,16,normal,0,Side,Minor,1256,Smooth,14
90de48f9-e44f-4cd5-86dd-e2835f3431b5,Pamela Doyle,57,666145,405,Pending,Claim for windshield replacement,Nissan,ADAS,Highway,Wet,65,Daylight,Rain,7322,1,65,normal,0,Rear,Minor,2212,Smooth,32
90aa1767-9737-4e3a-bd41-a2b9416209c2,Casey Rice,47,170714,463,Rejected,Claim for total vehicle loss due to collision,Nissan,ADAS,Urban,Dry,30,Dark - Lighted,Cloudy,16025,0,10,normal,1,Side,Minor,3620,Smooth,15
caf86cd1-579d-4ae6-9fc1-90be4bbd706a,Charles Davis,30,212769,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADAS,Highway,Dry,55,Daylight,Clear,14480,1,50,crash,0,Rear,Major,32829,Aggressive,27
2b4bab5a-d7e2-463f-9701-42b2bec0c031,Ms. Marissa Ramirez,66,170487,445,Rejected,Claim for windshield replacement,Volkswagen,ADAS,Rural,Dry,55,Dawn / Dusk,Cloudy,11322,0,55,normal,0,Side,Minor,3401,Smooth,27
13af1e26-0063-4df1-b349-bcddc1b3e2ba,April Garcia,47,145324,486,Pending,Claim for vehicle damage due to accident,Volkswagen,ADAS,Urban,Dry,35,Daylight,Clear,7566,1,31,risky,0,Front,Major,15914,Smooth,14
fdf7a35d-9b71-4546-b36c-a12eb1d1eee9,Kim Rivas,26,845873,463,Rejected,Claim for total vehicle loss due to collision,Chevrolet,ADAS,Highway,Dry,70,Dark - Lighted,Clear,9627,0,67,normal,1,Rear,Total,90077,Smooth,21
b994aaa2-101e-47a6-bceb-eee0736d7c39,Bradley Holmes,68,679758,405,Pending,Claim for vehicle damage due to accident,Saab,ADAS,Urban,Dry,35,Daylight,Clear,19677,0,10,normal,1,Side,Minor,2635,Smooth,14
2f323775-49fc-477f-9000-2515b5738030,Jeffrey Mcdaniel,62,806776,405,Approved,Claim for vehicle damage due to accident,Volkswagen,ADAS,Highway,Dry,70,Dark - Lighted,Clear,15168,2,69,normal,1,Side,Major,16309,Smooth,21
e108c62c-7ef7-4778-9e48-0f0873d98b45,Paula Randall,31,842563,153,Pending,Claim for windshield replacement,Mercedes,ADAS,Rural,Dry,45,Daylight,Clear,12904,0,44,hard_braking,1,Side,Minor,3121,Aggressive,27
2bb679b9-182a-4b66-8fbf-6aca5d295835,Thomas Smith,57,858691,405,Pending,Claim for total vehicle loss due to collision,Ford,ADAS,Urban,Dry,25,Dawn / Dusk,Clear,12101,0,15,risky,0,Rear,Minor,3139,Smooth,7
063fb49a-17f7-4853-9817-d5414ac14a24,Donald Flores,23,744588,72,Pending,Claim for windshield replacement,Ford,ADAS,Highway,Dry,55,Daylight,Cloudy,12388,1,53,normal,1,Side,Minor,3340,Smooth,16
263774f0-dc02-49eb-88f4-f2e4f62f428d,Jose Vargas,66,711496,73,Rejected,Claim for total vehicle loss due to collision,Honda,ADAS,Urban,Dry,25,Dark - Lighted,Cloudy,12670,0,21,normal,1,Side,Minor,3237,Smooth,12
79c81f80-1803-42a4-a947-78fe1f205cd6,William Mcdaniel,43,993163,445,Rejected,Claim for total vehicle loss due to collision,BMW,ADAS,Highway,Dry,65,Dark - Lighted,Clear,10359,0,65,crash,0,Rear,Minor,3159,Aggressive,6
96f38297-8c4f-41d1-b95b-7bc3d8576354,Kiara Lewis,59,216950,327,Rejected,Claim for windshield replacement,Saab,ADAS,Urban,Wet,30,Dark - Lighted,Windy,14469,1,27,normal,1,Side,Minor,1899,Smooth,21
c74acfd5-7965-4366-aaf7-deabc5c848ed,Daniel Leach,76,349950,463,Rejected,Claim for windshield replacement,Nissan,ADAS,Rural,Dry,50,Daylight,Clear,14727,0,47,risky,0,Front,Total,96508,Smooth,10
573368a2-5883-4106-8253-fea499861975,Jennifer Moore,55,612609,15,Rejected,Claim for vehicle damage due to accident,Mercedes,ADAS,Highway,Wet,65,Dark - Not Lighted,Rain,10227,0,2,normal,0,Side,Minor,1042,Smooth,2
a15d7ded-5531-4c54-80f0-7ba1953ad766,Steven Palmer,76,906839,72,Approved,Claim for windshield replacement,Toyota,ADAS,Rural,Dry,45,Daylight,Windy,10372,0,39,crash,1,Front,Minor,1291,Smooth,13
3637c28c-c14e-41ee-a58e-8c9033d59a4d,Heather Dixon,76,135666,346,Pending,Claim for windshield replacement,Nissan,ADAS,Highway,Wet,65,Daylight,Snow,12540,1,64,normal,1,Rear,Minor,1101,Smooth,32
561379aa-8d99-4191-8eaf-0eb89c895664,Melissa Turner,66,238982,57,Approved,Claim for windshield replacement,BMW,ADAS,Urban,Wet,40,Daylight,Rain,11622,1,18,normal,0,Side,Minor,2545,Aggressive,8
56711737-6733-4b0e-9069-13e98ec51226,Dana Taylor,66,289452,463,Pending,Claim for windshield replacement,Toyota,ADAS,Highway,Wet,55,Dark - Not Lighted,Snow,7634,1,52,normal,1,Rear,Minor,1688,Smooth,27
53828bf0-cd2e-4fe1-936c-5c02c7c3713b,Brenda Miller,68,251991,500,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Wet,35,Dark - Not Lighted,Rain,16345,1,2,normal,1,Front,Major,26298,Smooth,3
0b9e82d1-7249-492a-b5fd-cb8f9986865f,Paul Evans,43,224165,237,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADAS,Highway,Wet,70,Dawn / Dusk,Rain,16730,1,59,crash,0,Side,Major,29177,Smooth,21
ef4cc505-581d-4e2c-b21e-d6bef8375f27,Peggy Bryan,76,423747,463,Rejected,Claim for total vehicle loss due to collision,Toyota,ADAS,Urban,Wet,45,Daylight,Sleet or Hail,12329,0,2,normal,1,Rear,Major,21441,Aggressive,0
d6aab028-b3f6-440a-803d-2472cd85e777,Samuel Long,31,641096,405,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Dry,30,Dawn / Dusk,Clear,16987,0,8,hard_braking,0,Side,Minor,2354,Sharp,21
0b297e67-7d3b-4865-8291-15a35728e9d3,Brianna Turner,66,397774,208,Pending,Claim for vehicle damage due to accident,Mercedes,ADAS,Highway,Wet,70,Daylight,Snow,8113,0,70,normal,0,Side,Minor,2991,Smooth,49
8a383515-f8ac-4c33-8e25-f3911782c920,Susan Hill,55,629890,167,Pending,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Dry,45,Daylight,Clear,25170,2,42,normal,0,Rear,Minor,2641,Sharp,13
d6897f3f-56bd-4575-b21e-b82ff3ca77ba,Shane Davis,57,463489,405,Pending,Claim for windshield replacement,Volkswagen,ADAS,Highway,Dry,60,Daylight,Clear,16674,2,60,crash,0,Rear,Minor,751,Sharp,30
ade0803e-d8f3-46d6-985b-27bb05d3a53a,Sandra Shaw,31,736699,463,Pending,Claim for total vehicle loss due to collision,Chevrolet,ADAS,Highway,Dry,55,Dawn / Dusk,Clear,15135,0,47,normal,1,Side,Major,33548,Sharp,11
c8c29c5a-fc3e-4d3c-85e3-892c339ba38b,Paul Raymond,55,975044,500,Rejected,Claim for windshield replacement,Mercedes,ADAS,Highway,Dry,55,Daylight,Clear,60153,3,46,normal,1,Rear,Minor,3320,Aggressive,22
7b4b1d30-62d8-4ca8-9584-6531a9303c40,Hannah Baker,47,752600,72,Pending,Claim for vehicle damage due to accident,Mercedes,ADAS,Highway,Wet,65,Daylight,Snow,5898,0,57,normal,0,Rear,Minor,3352,Aggressive,13
d8de4805-aa38-4e9f-81db-9c9c0491a8c9,Melissa Reeves,23,328344,73,Rejected,Claim for windshield replacement,Toyota,ADAS,Parking lot,Wet,10,Dark - Not Lighted,Rain,11628,1,6,normal,1,Rear,Minor,2411,Smooth,1
79a00d3a-1e6d-4a34-b611-ca94b17402e7,Kayla Skinner,46,809935,405,Approved,Claim for vehicle damage due to accident,Chevrolet,ADAS,Urban,Dry,45,Daylight,Clear,36426,2,28,hard_braking,0,Side,Minor,641,Smooth,4
126b920d-d9d7-4930-86d7-25bf47ea8e9f,Tyler Donovan,31,391397,73,Pending,Claim for windshield replacement,Volkswagen,ADAS,Urban,Wet,40,Daylight,Rain,11713,1,30,normal,0,Rear,Minor,1258,Smooth,16
871ed3c3-8ba6-45f2-9c7a-ec7220de4435,Danny Hudson,26,521853,327,Pending,Claim for vehicle damage due to accident,Nissan,ADAS,Rural,Dry,55,Daylight,Windy,12763,1,51,hard_braking,0,Side,Minor,2031,Aggressive,0
402b0d69-3848-4bcd-8ecc-2a7d61220848,Tonya Jensen,55,815461,550,Rejected,Claim for windshield replacement,Mercedes,ADAS,Highway,Wet,55,Daylight,Snow,13563,1,46,normal,0,Side,Total,114945,Smooth,5
f094cb5b-0790-49b3-b40b-d3d15a927d8f,Christopher Skinner,68,582845,486,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Highway,Dry,55,Daylight,Clear,16296,2,55,normal,1,Side,Minor,2972,Smooth,0
bc01e97e-0ce9-43b3-8b60-ee45966306c1,Kevin Myers,31,219083,445,Rejected,Claim for vehicle damage due to accident,Honda,ADAS,Highway,Dry,65,Daylight,Clear,10270,1,62,risky,0,Side,Minor,1915,Smooth,19
a009e2e4-3a96-4608-b09f-cc7ce7d53f2a,Xavier Coleman,62,683702,153,Pending,Claim for total vehicle loss due to collision,Mercedes,ADAS,Highway,Dry,65,Dark - Lighted,Clear,8896,0,65,normal,0,Rear,Major,15715,Smooth,19
f76c207d-34b8-4877-bc7a-b8c313d3e828,Daniel Brown,76,482451,550,Pending,Claim for windshield replacement,Mercedes,ADAS,Urban,Dry,45,Dark - Lighted,Clear,32156,2,41,normal,1,Side,Minor,2902,Smooth,13
67bfbfa4-062a-4370-93f5-0011154a7512,Sharon Olsen,30,226289,627,Pending,Claim for windshield replacement,Mercedes,ADAS,Urban,Wet,35,Dark - Lighted,Rain,7938,0,19,normal,0,Rear,Minor,1384,Sharp,14
0282fa60-a19e-4b57-9a0f-db5637678e55,Jesse Davis,47,876443,627,Pending,Claim for vehicle damage due to accident,BMW,ADAS,Urban,Dry,25,Daylight,Clear,14252,0,7,crash,1,Rear,Total,88658,Smooth,0
fd417661-54e3-45f5-8a0b-bb3eba599a02,David Frazier,26,980056,550,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADAS,Urban,Dry,30,Daylight,Clear,18264,2,3,crash,1,Rear,Minor,661,Aggressive,15
b9c92546-b078-4c32-8567-610ebca31df6,Julie Wood,43,636724,500,Pending,Claim for vehicle damage due to accident,Mercedes,ADAS,Highway,Dry,70,Dark - Not Lighted,Cloudy,13480,0,70,normal,0,Rear,Total,107902,Smooth,21
